Название модели;Фильтр;Размер ячейки;Параметры;Ср. значение высоты (исх.);Ср. значение уклона (исх.);Ср. значение hcurv (исх.);Ср. значение vcurv (исх.);Ср. значения высоты (шум.);Ср. значение уклона (шум.);Ср. значение hcurv (шум.);Ср. значение vcurv (шум.);Ср. значения высоты (фил.);Ср. значения уклона (фил.);Ср. значения hcurv (фил.);Ср. значения vcurv (фил.)
arcticdem32m;AdaptiveFilter;5;1.7;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1252839847636744;23.136202;-0.0017627064;-0.00061140436
arcticdem32m;EdgePreservingMeanFilter;5;1.7;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174412428084262;13.061183;0.0035197972;-3.601777e-05
arcticdem32m;AdaptiveFilter;5;1.8;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1236575011358005;24.062216;-0.0015843218;-0.0003032418
arcticdem32m;EdgePreservingMeanFilter;5;1.8;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174412428084262;13.061183;0.0035197972;-3.601777e-05
arcticdem32m;AdaptiveFilter;5;1.9;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1202404391945011;24.752415;0.0073902197;-0.0016953279
arcticdem32m;EdgePreservingMeanFilter;5;1.9;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174412428084262;13.061183;0.0035197972;-3.601777e-05
arcticdem32m;AdaptiveFilter;5;2.0;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1192497876779008;25.437529;0.0046049138;-0.0019590394
arcticdem32m;EdgePreservingMeanFilter;5;2.0;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174412428084262;13.061183;0.0035197972;-3.601777e-05
arcticdem32m;FPDEMS;5;[5, 2, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.118352;28.653963;-0.012364554;-0.0018107028
arcticdem32m;FPDEMS;5;[5, 3, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1181773;28.677347;-0.009395718;-0.0018961054
arcticdem32m;FPDEMS;5;[5, 4, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1188895;28.692726;-0.00808141;-0.0019722818
arcticdem32m;FPDEMS;5;[5, 5, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.11831;28.721224;-0.0012947901;-0.002240679
arcticdem32m;FPDEMS;5;[5, 6, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1184508;28.75186;-0.0018928046;-0.0022198688
arcticdem32m;FPDEMS;5;[5, 7, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1187587;28.769295;0.0062657264;-0.0022075605
arcticdem32m;FPDEMS;5;[5, 8, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1189526;28.81453;-0.000517698;-0.0021473356
arcticdem32m;FPDEMS;5;[5, 9, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1179781;28.775505;0.0025769211;-0.002263612
arcticdem32m;FPDEMS;5;[5, 10, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1179007;28.80472;-0.0015364926;-0.0021854918
arcticdem32m;FPDEMS;5;[5, 11, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1189218;28.834682;0.0030481375;-0.0021016037
arcticdem32m;FPDEMS;5;[5, 12, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1184047;28.864712;0.00561777;-0.0020155807
arcticdem32m;FPDEMS;5;[5, 13, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1180319;28.910967;0.0032195179;-0.0020285782
arcticdem32m;FPDEMS;5;[5, 14, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1190823;28.870056;0.00020576252;-0.0021237286
arcticdem32m;FPDEMS;5;[5, 15, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1192687;28.89163;-0.0012265644;-0.0024946441
arcticdem32m;FPDEMS;5;[5, 16, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1191993;28.884884;0.0006632058;-0.002047967
arcticdem32m;FPDEMS;5;[5, 17, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1195421;28.896372;-0.010078344;-0.0019328838
arcticdem32m;FPDEMS;5;[5, 18, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1191177;28.897455;-0.015695743;-0.002040769
arcticdem32m;FPDEMS;5;[5, 19, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1183128;28.935163;-0.017674185;-0.0017603076
arcticdem32m;FPDEMS;5;[5, 20, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1191996;28.970144;-0.027508022;-0.0016994458
arcticdem32m;FPDEMS;5;[5, 21, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1197001;29.02816;-0.028441098;-0.0017031784
arcticdem32m;FPDEMS;5;[5, 22, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1195062;29.051825;-0.057792112;-0.0017815349
arcticdem32m;FPDEMS;5;[5, 23, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1190645;29.06952;-0.060383417;-0.0015832727
arcticdem32m;FPDEMS;5;[5, 24, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1195718;29.042494;-0.02844707;-0.0016165472
arcticdem32m;FPDEMS;5;[5, 25, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1176999;29.022083;-0.032499794;-0.0018590475
arcticdem32m;FPDEMS;5;[5, 26, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1169665;29.024403;-0.026889598;-0.001895933
arcticdem32m;FPDEMS;5;[5, 27, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1161993;29.025232;-0.032955103;-0.0016258295
arcticdem32m;FPDEMS;5;[5, 28, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1163138;29.026806;-0.026976451;-0.0016877778
arcticdem32m;FPDEMS;5;[5, 29, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1170318;29.046167;-0.02515781;-0.0017667422
arcticdem32m;FPDEMS;5;[5, 30, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1159028;29.027636;-0.019738097;-0.00234904
arcticdem32m;FPDEMS;5;[5, 31, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1164241;29.040249;-0.026754014;-0.0021378354
arcticdem32m;FPDEMS;5;[5, 32, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1148357;29.092115;-0.025740048;-0.0020880916
arcticdem32m;FPDEMS;5;[5, 33, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1142306;29.103651;-0.048349366;-0.0022645649
arcticdem32m;FPDEMS;5;[5, 34, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1135659;29.104475;-0.04118479;-0.0017572657
arcticdem32m;FPDEMS;5;[5, 35, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1128887;29.116014;-0.040105745;-0.0017087972
arcticdem32m;FPDEMS;5;[5, 36, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1130353;29.115402;-0.028308291;-0.0019846763
arcticdem32m;FPDEMS;5;[5, 37, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1120374;29.132238;-0.022851022;-0.0016004598
arcticdem32m;FPDEMS;5;[5, 38, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.11325;29.131857;-0.021166876;-0.0017253686
arcticdem32m;FPDEMS;5;[5, 39, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1128185;29.129711;-0.016605197;-0.0016376141
arcticdem32m;MeanFilter;7;-;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1183087070951794;4.5812287;0.024739902;-2.8673527e-05
arcticdem32m;MedianFilter;7;;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1672589569160998;5.4630656;0.0034456353;-0.0005711076
arcticdem32m;ConservativeSmoothingFilter;7;-;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1173617668435283;27.390667;-0.041988794;-0.0011496745
arcticdem32m;MajorityFilter;7;-;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1176866676180044;21.912966;0.0011083583;-0.00089115585
arcticdem32m;OlympicFilter;7;-;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1182395163574448;4.5720644;0.005249883;5.1375123e-06
arcticdem32m;AdaptiveFilter;7;0.1;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1182058622713182;4.6163526;0.010399831;7.8488694e-05
arcticdem32m;EdgePreservingMeanFilter;7;0.1;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;0.2;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.117841204254753;4.773976;0.005584526;6.73877e-05
arcticdem32m;EdgePreservingMeanFilter;7;0.2;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;0.3;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1185552878859137;5.2339816;-0.004205301;-0.00013181644
arcticdem32m;EdgePreservingMeanFilter;7;0.3;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;0.4;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1186723796013271;6.019759;0.004008216;-0.00043422525
arcticdem32m;EdgePreservingMeanFilter;7;0.4;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;0.5;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.118275417605065;7.075856;0.0084597785;-0.00037232388
arcticdem32m;EdgePreservingMeanFilter;7;0.5;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;0.6;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1172687033693116;8.333581;0.0034744602;-5.144609e-05
arcticdem32m;EdgePreservingMeanFilter;7;0.6;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;0.7;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1183195108363957;9.756942;0.021248346;-0.00026430472
arcticdem32m;EdgePreservingMeanFilter;7;0.7;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;0.8;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.11860811477526;11.3544445;-0.0044639413;-0.0007582798
arcticdem32m;EdgePreservingMeanFilter;7;0.8;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;0.9;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1185769800888026;12.958719;-0.01115413;4.6808e-05
arcticdem32m;EdgePreservingMeanFilter;7;0.9;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;1.0;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.117514551139672;14.626038;-0.0086383205;0.00077775674
arcticdem32m;EdgePreservingMeanFilter;7;1.0;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;1.1;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1200732720459483;16.045416;0.0055230027;0.00060174236
arcticdem32m;EdgePreservingMeanFilter;7;1.1;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;1.2;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1156040534610996;17.44253;0.013682586;0.0006106933
arcticdem32m;EdgePreservingMeanFilter;7;1.2;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;1.3;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1124092817712388;18.699278;0.0033561995;-0.00042224786
arcticdem32m;EdgePreservingMeanFilter;7;1.3;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;1.4;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1125475385764925;19.9309;0.010793689;-0.0011616047
arcticdem32m;EdgePreservingMeanFilter;7;1.4;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;1.5;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.112573399742186;21.142061;0.0078095286;-0.0015696073
arcticdem32m;EdgePreservingMeanFilter;7;1.5;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;1.6;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1161324521897076;22.250618;0.012572491;-0.0018251162
arcticdem32m;EdgePreservingMeanFilter;7;1.6;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;1.7;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1218269920523218;23.43387;0.014367113;-0.0017913893
arcticdem32m;EdgePreservingMeanFilter;7;1.7;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;1.8;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.123477147942676;24.329296;0.0077101164;-0.001577445
arcticdem32m;EdgePreservingMeanFilter;7;1.8;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;1.9;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1257225252798742;25.059767;0.009431395;-0.0015581244
arcticdem32m;EdgePreservingMeanFilter;7;1.9;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;AdaptiveFilter;7;2.0;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1248779087779064;25.649088;0.00923068;-0.0013258476
arcticdem32m;EdgePreservingMeanFilter;7;2.0;-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1174325653678945;13.0339985;0.0044196406;-8.022542e-07
arcticdem32m;FPDEMS;7;[5, 2, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1185958;28.676706;-0.013825816;-0.0019648562
arcticdem32m;FPDEMS;7;[5, 3, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1181711;28.695272;-0.011069302;-0.001972177
arcticdem32m;FPDEMS;7;[5, 4, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1187642;28.70872;-0.025633844;-0.0019035246
arcticdem32m;FPDEMS;7;[5, 5, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.11845;28.729841;-0.0133014275;-0.002137123
arcticdem32m;FPDEMS;7;[5, 6, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1182338;28.752287;-0.008151321;-0.0022315118
arcticdem32m;FPDEMS;7;[5, 7, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1180288;28.794014;-0.0040945555;-0.0023405575
arcticdem32m;FPDEMS;7;[5, 8, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1180935;28.852732;-0.002199794;-0.0024907424
arcticdem32m;FPDEMS;7;[5, 9, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1180893;28.839314;0.0019560114;-0.0022952587
arcticdem32m;FPDEMS;7;[5, 10, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.11751;28.855831;0.011208233;-0.002245332
arcticdem32m;FPDEMS;7;[5, 11, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1187707;28.88906;-0.0038421447;-0.0021106736
arcticdem32m;FPDEMS;7;[5, 12, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1183245;28.91029;-0.0024695136;-0.0021639804
arcticdem32m;FPDEMS;7;[5, 13, 2];-1.1231563;0.060555488;0.00019418994;-3.4397038e-07;-1.1172412748079146;28.579557;-0.018153701;-0.0014557824;-1.1179905;28.960289;-0.0046221134;-0.0021306195
